file,info,total,!,",",.,?,a,aby,albo,ale,ani,aż,bardzo,bez,bo,by,choć,co,coraz,czy,dla,do,dotąd,dziś,gdy,gdyby,gdzie,i,jak,jakby,jako,jeszcze,jeśli,już,kiedy,kiedyś,ku,lecz,ledwie,może,na,nad,nawet,ni,niby,nie,niech,niegdyś,nieraz,nigdy,niż,o,od,po,pod,potem,przecież,przed,przez,przy,razem,sam,się,stąd,tak,tam,teraz,też,to,tu,tuż,tyle,tylko,tym,tymczasem,u,w,we,więc,wkoło,wnet,wszystko,wtem,wtenczas,właśnie,z,za,zaraz,ze,znowu,że,żeby
txt/pierscien-wielkiej-damy.txt,Cyprian Norwid: Pierścień Wielkiej Damy (Tragedia w trzech aktach),16278,415,1190,338,128,79,4,8,23,20,13,7,16,17,23,6,94,8,26,57,162,5,16,32,9,20,377,87,17,14,31,14,29,14,3,19,62,0,35,152,3,16,2,0,281,18,1,6,11,13,85,40,38,13,4,2,9,25,9,9,19,264,6,82,28,17,16,208,39,0,10,36,13,2,29,271,8,14,1,0,26,0,0,20,233,39,7,28,4,151,4
txt/bertrand-piesn-maski.txt,Aloysius Bertrand: Pieśń maski (tłum. Stefan Napierski),196,3,24,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,11,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0
txt/slowka-zbior-pochwala-wieku-dojrzalego.txt,Tadeusz Boy-Żeleński: Słówka (zbiór) (Pochwała wieku dojrzałego),660,7,90,13,8,3,0,0,0,0,0,0,6,0,1,0,5,0,12,0,0,0,0,6,0,0,6,9,0,0,0,0,3,0,0,1,1,0,1,3,0,0,0,2,16,0,0,0,1,0,4,4,2,0,0,0,0,1,5,0,0,7,0,1,1,0,0,13,1,0,0,3,3,0,0,22,1,0,0,0,1,0,0,0,9,3,0,0,0,2,0
txt/schulz-sanatorium-pod-klepsydra-genialna-epoka.txt,Bruno Schulz: Genialna epoka,3770,13,407,155,18,11,2,0,9,1,4,2,10,0,1,1,10,1,11,5,22,0,2,14,6,0,178,37,5,0,8,0,14,1,0,3,0,0,4,72,5,1,0,1,41,0,0,1,0,1,14,13,10,13,1,0,1,17,0,1,5,83,0,6,2,4,0,16,2,0,0,5,7,0,1,116,3,0,0,1,2,0,0,0,32,16,0,11,1,8,0
txt/wilk-i-owce-ii.txt,Ignacy Krasicki: Bajki i przypowieści (Wilk i owce II),182,1,14,11,1,2,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,5,0,1,0,1,0,0,0,0,1,0,4,0,3,0,1,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
txt/gusla-iv-moses-krumholc.txt,Jerzy Liebert: VI (Moses Krumholc),303,3,24,6,4,2,0,0,0,0,0,0,0,2,0,1,1,0,2,0,1,0,0,0,1,0,9,2,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,2,2,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,1,0,3,0,0,2,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0
txt/kwiaty-zla-wino-samotnika.txt,Charles Baudelaire: Wino samotnika (tłum. Adam [Zofia Trzeszczkowska] M-ski),117,2,11,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
txt/pszczoly-i-mrowki.txt,Ignacy Krasicki: Bajki i przypowieści (Pszczoły i mrówki),86,0,6,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0
txt/slowka-zbior-z-nastrojow-wiosennych.txt,Tadeusz Boy-Żeleński: Słówka (zbiór) (Z nastrojów wiosennych),185,0,18,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
txt/tlumaczenia-z-teognidesa.txt,Franciszek Karpiński: Tłumaczenia (Z Teognidesa),23,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
txt/hoffmann-panna-de-scudery.txt,E. T. A. Hoffmann: Panna de Scudéry (Opowiadanie z czasów Ludwika XIV),24369,156,2403,1050,86,113,73,6,72,11,8,11,34,10,13,1,96,7,32,37,245,6,2,48,39,16,587,137,3,19,47,4,61,21,7,13,9,2,49,340,12,41,1,1,336,10,1,13,20,12,157,57,66,15,32,8,70,67,31,4,25,536,4,92,18,38,14,152,13,9,0,62,55,6,25,438,14,26,1,0,43,10,0,12,320,75,6,59,20,257,2
txt/piesn-i-na-psalm-dawidow-xix.txt,Mikołaj Sęp Szarzyński: Pieśń I (Na psalm Dawidów XIX),494,2,59,14,3,5,0,0,1,0,1,0,0,3,2,0,3,0,0,0,3,0,0,4,0,1,16,2,0,0,0,0,0,0,0,1,1,0,1,6,2,0,0,0,10,0,0,0,3,0,1,1,1,0,0,0,0,0,1,0,1,2,0,6,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0
txt/potok-i-rzeka-ii.txt,Ignacy Krasicki: Bajki i przypowieści (Potok i rzeka),38,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
txt/na-krzyzyk-na-piersiach-jednej-panny.txt,Jan Andrzej Morsztyn: Na krzyżyk na piersiach jednej panny,114,1,13,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,3,1,0,0,0,1,2,0,1,1,0,0,0,4,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0
txt/syrena.txt,Anton Czechow: Syrena (tłum. A. W.),1818,20,210,82,7,14,1,6,6,0,1,0,2,0,2,0,2,0,1,2,22,0,0,4,0,0,55,6,3,0,1,0,12,5,0,2,6,0,2,22,1,2,0,1,29,3,0,0,1,0,8,5,10,1,5,1,2,3,2,1,3,36,0,15,0,1,4,12,1,0,0,7,0,0,1,20,0,3,0,0,0,0,0,1,49,5,1,5,2,6,6
txt/sa-napewno.txt,Hugo von Hofmannsthal: Są na pewno… (tłum. Stefan Napierski),150,0,18,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
txt/korotynski-czem-chata-bogata-tem-rada-milosc.txt,"Wincenty Korotyński: Czem chata bogata, tem rada (Miłość)",147,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0
txt/piesni-ksiegi-pierwsze-piesn-xi.txt,"Jan Kochanowski: Pieśni, Księgi pierwsze (Pieśń XI)",90,0,9,3,0,0,0,1,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
txt/pies-i-wrobel.txt,Jacob i Wilhelm Grimm: Pies i wróbel (tłum. Bolesław Londyński),1031,21,96,47,5,14,0,0,6,0,4,0,0,1,0,0,6,0,1,0,13,0,0,7,0,0,41,1,0,0,5,0,2,0,1,0,1,0,0,28,0,0,0,0,13,0,0,0,0,0,5,0,1,2,0,0,2,4,1,1,0,25,0,4,1,4,0,9,2,0,0,1,1,0,2,18,1,1,0,0,0,1,0,0,14,8,0,3,4,2,0
txt/piesn-o-jasku-zbojniku.txt,Kazimierz Przerwa-Tetmajer: Pieśń o Jaśku zbójniku ((Na tle pieśni ludowych na Podhalu)),1203,5,120,61,9,6,0,0,3,3,1,0,0,3,1,0,4,0,2,0,6,0,1,0,0,0,6,8,1,7,1,0,2,1,0,6,0,0,0,31,1,0,0,0,18,0,0,0,0,1,1,3,8,1,0,0,1,4,2,0,0,34,0,6,1,1,0,8,0,0,0,0,0,0,1,24,3,0,0,1,0,0,0,0,16,11,0,0,0,1,0
txt/filozof-bajki-nowe.txt,Ignacy Krasicki: Bajki nowe (Filozof),117,0,19,4,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txt/piesni-ksiegi-pierwsze-piesn-xxi.txt,"Jan Kochanowski: Pieśni, Księgi pierwsze (Pieśń XXI)",270,3,27,12,3,6,0,0,3,0,0,0,0,1,2,0,3,0,1,0,2,0,0,2,0,0,5,1,0,2,1,0,3,0,0,0,0,0,1,3,0,0,0,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
txt/motylek.txt,Hans Christian Andersen: Motylek (tłum. Cecylia Niewiadomska),871,7,69,58,7,7,1,0,13,2,0,5,1,1,0,1,8,0,0,0,12,1,1,0,0,1,29,5,0,0,0,0,0,1,0,0,2,0,1,14,1,0,0,0,19,0,0,0,0,0,0,2,3,0,2,2,0,1,4,1,2,24,0,4,0,3,1,10,1,1,0,3,4,0,0,14,0,6,0,0,1,1,0,1,7,5,1,0,0,3,0
txt/gesi-bajki-nowe.txt,Ignacy Krasicki: Bajki nowe (Gęsi),80,0,10,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0
txt/bo-to-jest-wieszcza-najjasniejsza-chwala.txt,Juliusz Słowacki: Bo to jest wieszcza najjaśniejsza chwała…,54,0,3,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
txt/napoj-cienisty-wiersz-ksiezycowy.txt,Bolesław Leśmian: Napój cienisty (Wiersz księżycowy),114,5,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
txt/liryki-lozanskie-uciec-z-dusza-na-listek.txt,Adam Mickiewicz: Liryki lozańskie (Uciec z duszą na listek),27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
txt/wino-szampanskie-bajki-nowe.txt,Ignacy Krasicki: Bajki nowe (Wino szampańskie),65,0,8,4,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txt/dialog-bajki-nowe.txt,Ignacy Krasicki: Bajki nowe (Dialog),116,0,10,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7,1,0,0,0,1,1
txt/fraszki-ksiegi-pierwsze-o-doktorze-hiszpanie.txt,"Jan Kochanowski: Fraszki, Księgi pierwsze (O Doktorze Hiszpanie)",123,5,13,6,0,3,0,0,2,1,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
txt/fraszki-ksiegi-trzecie-do-pryszki.txt,"Jan Kochanowski: Fraszki, Księgi trzecie (Do Pryszki)",24,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txt/czlowiek-i-zdrowie.txt,Ignacy Krasicki: Bajki i przypowieści (Człowiek i zdrowie),120,0,9,8,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0
txt/boy-pobudka-grunwaldzka.txt,Tadeusz Boy-Żeleński: Pobudka grunwaldzka (ułożona na obchód przez Stow. STRAŻ POLSKA oraz ZWIĄZEK TURYSTYCZNY),422,9,17,23,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,0,3,11,1,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,1,0,0,1,2,0,1,2,0,0,0,0,0,0,1,0,1,0,5,2,0,0,0,0,0,0,0,8,0,0,1,0,0,0
txt/klechdy-sezamowe-ali-baba-i-czterdziestu-zbojcow.txt,Bolesław Leśmian: Klechdy sezamowe (Ali-Baba i czterdziestu zbójców),15539,153,1173,890,67,81,34,13,42,36,14,16,14,26,7,1,44,12,19,18,284,7,7,24,5,12,620,45,4,2,14,9,34,5,0,13,17,0,11,273,13,11,0,9,228,8,1,0,4,6,35,49,92,19,16,4,24,11,7,8,31,373,0,58,5,26,20,76,14,2,8,30,30,13,7,297,6,53,0,1,10,0,0,22,225,59,6,26,14,118,15
txt/motyl-i-chrzaszcz-bajki-nowe.txt,Ignacy Krasicki: Bajki nowe (Motyl i chrząszcz),74,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
txt/sygnal.txt,Wincenty Pol: Sygnał,93,6,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txt/fraszki-ksiegi-wtore-do-snu.txt,"Jan Kochanowski: Fraszki, Księgi wtóre (Do snu)",125,1,14,3,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,4,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
txt/fraszki-ksiegi-wtore-do-fraszek-fraszki-moje-coscie-mi-dotad.txt,"Jan Kochanowski: Fraszki, Księgi wtóre (Do fraszek)",79,1,10,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
txt/treny-tren-v.txt,Jan Kochanowski: Treny (Tren V),107,0,12,2,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
txt/piesni-ksiegi-pierwsze-piesn-xv.txt,"Jan Kochanowski: Pieśni, Księgi pierwsze (Pieśń XV)",224,0,25,8,1,4,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,2,0,0,5,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,4,3,1,0,0,2,0
txt/fraszki-ksiegi-wtore-nagrobek-pawlowi-chmielowskiemu.txt,"Jan Kochanowski: Fraszki, Księgi wtóre (Nagrobek Pawłowi Chmielowskiemu)",76,1,11,1,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
txt/gusla-iv-arka.txt,Jerzy Liebert: IV (Arka),74,2,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0
txt/los-mie-juz-zaden-nie-moze-zatrwozyc.txt,Juliusz Słowacki: Los mię już żaden nie może zatrwożyć…,121,0,14,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,1,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
txt/napoj-cienisty-z-lat-dzieciecych.txt,Bolesław Leśmian: Napój cienisty (Z lat dziecięcych),174,9,13,4,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,10,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,3,0,1,0,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
txt/napoj-cienisty-pejzaz-wspolczesny.txt,Bolesław Leśmian: Napój cienisty (Pejzaż współczesny),355,7,40,8,2,5,0,0,1,0,0,0,1,0,1,0,7,0,0,0,4,0,0,0,0,0,12,2,0,0,1,0,2,0,0,0,1,0,0,5,1,0,0,0,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,0,0,22,2,0,0,0,0,0,0,1,6,0,0,1,0,4,0
txt/fraszki-ksiegi-trzecie-o-tejze-jako-ogien-a-woda-rozno-siebi.txt,"Jan Kochanowski: Fraszki, Księgi trzecie (O tejże)",97,0,8,5,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txt/fraszki-ksiegi-pierwsze-na-butnego.txt,"Jan Kochanowski: Fraszki, Księgi pierwsze (Na butnego)",40,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
txt/byl-to-berko-slawny-zyd.txt,Był to Berko sławny Żyd: ,164,4,21,4,0,2,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,4,0,0,0,0,0,2,0,0,0,1,1,0,0,3,0,1,0,1,0,0,0,0,1,7,0,0,1,0,0
txt/laka-w-malinowym-chrosniaku-taka-cisza-w-ogrodzie.txt,Bolesław Leśmian: Łąka (Taka cisza w ogrodzie…),109,0,10,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0
txt/but-w-butonierce-intermezzo-zielone-sa-rece-moje.txt,Bruno Jasieński: But w butonierce ([Intermezzo]),56,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
txt/slowka-zbior-piosenki-zb-glos-rozjemczy-w-sprawie-pana-wilhelma-feldmana.txt,"Tadeusz Boy-Żeleński: Piosenki „Zielonego Balonika” (Głos rozjemczy w sprawie pana Wilhelma Feldmana contra Rosner, Żuławski, Tetmajer etc. etc.)",575,15,33,43,5,0,0,0,2,0,0,2,1,0,0,0,0,0,0,2,4,0,0,2,0,0,1,3,0,0,2,0,2,0,2,0,2,0,2,2,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,2,4,0,4,0,0,1,9,0,0,0,1,0,0,4,12,2,0,0,2,2,0,0,0,4,2,0,0,0,5,0
txt/klechdy-sezamowe-basn-o-pieknej-parysadzie-i-o-ptaku-bulbulezarze.txt,Bolesław Leśmian: Klechdy sezamowe (Baśń o pięknej Parysadzie i o ptaku Bulbulezarze),10321,205,875,596,50,88,17,0,12,35,21,2,19,8,2,5,38,14,11,5,101,2,5,12,2,9,408,27,2,0,13,6,32,1,1,11,25,0,9,173,10,13,1,5,189,2,2,1,5,6,29,28,68,33,4,0,21,23,10,3,7,271,0,28,7,10,3,45,6,9,1,13,18,6,9,198,2,13,0,2,7,0,0,9,117,72,0,21,2,56,4
txt/do-justyny.txt,Franciszek Karpiński: Do Justyny,192,11,15,7,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,1,0,0,0,0,3,4,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
txt/20-000-mil-podmorskiej-zeglugi.txt,Jules Verne: 20 000 mil podmorskiej żeglugi (tłum. tłumacz nieznany),130407,644,10460,6938,680,941,74,56,452,187,53,198,109,173,132,36,434,54,287,213,1410,29,37,193,63,76,2495,562,87,24,297,123,339,62,16,126,120,12,202,2286,107,134,3,34,2022,44,21,14,85,103,609,441,390,349,75,39,96,343,180,41,73,3103,17,416,137,99,100,1111,146,6,48,284,303,36,72,2321,41,229,4,1,85,4,2,65,1753,354,40,178,46,794,96
txt/bocian-i-jelen-bajki-nowe.txt,Ignacy Krasicki: Bajki nowe (Bocian i jeleń),64,0,7,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txt/fraszki-ksiegi-pierwsze-o-smierci.txt,"Jan Kochanowski: Fraszki, Księgi pierwsze (O śmierci)",43,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
